id_cliente_unico;Recencia;Frequencia;Monetario;R_Score;F_Score;M_Score;FM_Score;Segmento
87f0e5d5fbf0dfb671baf8ccd87b5c66;296;1;25.9;2;1;1;1.0;Prestes a Hibernar
87f50253f6c799dd5d7b331fee6f94a9;482;1;3899.9;1;1;5;3.0;Em Risco
87facbc3109d4c7b5d0448b1b08c1fc3;145;1;99.9;4;1;2;1.5;Clientes Recentes
880197669571a16d742941f5ea9310b5;462;1;799.9;1;1;4;2.5;Hibernando
880309a29270c86cc9e80de91db38d8f;332;1;649.9;2;1;4;2.5;Precisam de Atenção
88045334fb959b5d4424ac3483259825;200;1;22.9;3;1;1;1.0;Promissor
8807f164ba3973e38aaee77dbe9ed0d4;442;1;449.9;1;1;3;2.0;Hibernando
882cc96159e2432697735b6c88816d38;81;1;299.9;5;1;3;2.0;Clientes Recentes
88529634e3dcc984a2b31c184fbe99dd;39;1;2799.9;5;1;5;3.0;Lealdade Potencial
8856878c7593e4189f42aabc8201ec31;414;1;35.9;1;1;1;1.0;Perdido
887698bc22a8aad2016a5134f3d10368;268;1;579.8;2;1;4;2.5;Precisam de Atenção
887f86da5cbf4b135d0143f292e7527c;396;1;299.9;1;1;3;2.0;Hibernando
88b88849a236b3f007be551d5c10daf8;106;1;39.9;5;1;1;1.0;Clientes Recentes
88ddfd52d6fe67c57b246311521fcfdc;212;1;3099.9;3;1;5;3.0;Lealdade Potencial
88df0d1891d87fb99090f1eb6df46824;131;1;189.9;4;1;2;1.5;Clientes Recentes
88f4f2cc2cc3f7c3e8cd20d5e592424a;220;1;39.9;3;1;1;1.0;Promissor
88fbad05557cbc2d2f5fee59d6966716;287;1;2799.9;2;1;5;3.0;Precisam de Atenção
8912a04715640bd8424d068aa9649b56;412;1;10799.7;1;1;5;3.0;Em Risco
891778c525b6b0b4b973991aaa00f622;122;1;259.9;4;1;2;1.5;Clientes Recentes
891da9ea4e5c6cd6003d698962e22693;41;1;559.8;5;1;3;2.0;Clientes Recentes
89350f232e7d53c299459cc64024ec9d;102;1;119.9;5;1;2;1.5;Clientes Recentes
89386620c76b5a219e68896ce4c3ff08;101;1;119.9;5;1;2;1.5;Clientes Recentes
89664b6443669f68dbf8f76608cc1f0c;238;1;4599.9;2;1;5;3.0;Precisam de Atenção
896dc5bf20bbb5495b91021c021ccaf2;220;1;799.9;3;1;4;2.5;Promissor
8970c7ac2c8a6acd54692b4eb5c2033a;195;1;129.8;3;1;2;1.5;Promissor
8989738a7091bdf85219ea7ee8f2b21f;344;1;279.9;2;1;3;2.0;Precisam de Atenção
8997e5a394e761032ab2678d778a2b76;164;1;1599.9;4;1;5;3.0;Lealdade Potencial
89983db8b00aa0c2591926b17569f0ea;192;1;64.9;3;1;1;1.0;Promissor
89b23702437ea2222bc262a0c0258477;209;1;219.9;3;1;2;1.5;Promissor
89b7bfd59a3bfa4ff36a5567a487e54c;73;1;1099.9;5;1;4;2.5;Clientes Recentes
89bf48036b70590930a0aa95057e75b0;162;1;1499.9;4;1;4;2.5;Clientes Recentes
89c1a3e3c96c821f7a06d1f84670727b;416;1;1059.8;1;1;4;2.5;Hibernando
89d0f4b58e71a7bea11ff355e38933c1;253;1;59.9;2;1;1;1.0;Prestes a Hibernar
89d4705ec60bcafda3fbe11dd8dd8e9b;108;1;79.9;5;1;1;1.0;Clientes Recentes
89e5359fa2be142772cde79e34891dd0;470;1;249.9;1;1;2;1.5;Hibernando
89e6081fbc7c70389ec6715c48d0a8a1;105;1;1499.9;5;1;4;2.5;Clientes Recentes
89e8aa7dce19d96740b7004ff7a92b87;449;1;199.9;1;1;2;1.5;Hibernando
89f85ff8f63aa9404d98a83cf96cd4e4;220;1;4999.9;3;1;5;3.0;Lealdade Potencial
8a03c2f7629a4a8a6ab40525b7179ff2;184;1;64.9;3;1;1;1.0;Promissor
8a04e75a04c11b76156ef03b8ea45a18;246;1;699.9;2;1;4;2.5;Precisam de Atenção
8a11981cadf7feaab34826f59a3185c6;273;1;279.9;2;1;3;2.0;Precisam de Atenção
8a20bb55e93e043eaf78060151a08814;123;1;29.9;4;1;1;1.0;Clientes Recentes
8a318fa09ece1121143e69757b678343;80;1;1129.9;5;1;4;2.5;Clientes Recentes
8a380989acfc7a95c26c4d8ed8f13b52;230;1;279.9;3;1;3;2.0;Promissor
8a3b4687aa6f5db94f2d0079eee3bd8b;181;1;64.9;4;1;1;1.0;Clientes Recentes
8a4d4eaef366b4b477891b7180f59aa7;521;1;249.9;1;1;2;1.5;Hibernando
8a6fcdcd69b688d63ab6f124a8a94925;220;1;129.9;3;1;2;1.5;Promissor
8a8107952ac2366f408acf3e4d7e31dd;108;1;259.9;5;1;2;1.5;Clientes Recentes
8a84816d00bfa9d90f315a55e0e9bfd4;146;1;45.9;4;1;1;1.0;Clientes Recentes
8a86daed12f5a919b9003cfc05c53c4d;473;1;799.9;1;1;4;2.5;Hibernando
8aa367da75f0cc2bb2f9fc84ee54b457;387;1;1399.9;1;1;4;2.5;Hibernando
8aaa1627d1c9bc4c067ea189493a5205;63;1;1499.9;5;1;4;2.5;Clientes Recentes
8abb4c4b7dbbbda8bbb24e7169e9c470;288;1;649.9;2;1;4;2.5;Precisam de Atenção
8abc71015fc29ed9233e71a9c0bdb451;279;1;699.9;2;1;4;2.5;Precisam de Atenção
8abf287fd0381307da2c53e8c117d6bb;378;1;339.9;1;1;3;2.0;Hibernando
8aca2de6c9b73e2c9da56752395ac9ef;114;1;1299.9;4;1;4;2.5;Clientes Recentes
8ad100bc542bf49fb222d70f6b0953db;522;1;249.9;1;1;2;1.5;Hibernando
8adc00696c1d45adc6ecbe37c1d9fe04;452;1;21.9;1;1;1;1.0;Perdido
8adcefa2b4af4e35e8d1d692737c79a9;203;1;64.9;3;1;1;1.0;Promissor
8aeb59096fcdbe18111c2a78f3ebf18f;400;1;4299.9;1;1;5;3.0;Em Risco
8affef1a9da1b5d0e18b9defcbb34f2b;10;1;259.9;5;1;2;1.5;Clientes Recentes
8b2a1bfc277af66fe403d60e469caf44;218;1;2599.9;3;1;5;3.0;Lealdade Potencial
8b31f4c6fef5d63eae39ff3928b36d1b;360;1;589.9;2;1;4;2.5;Precisam de Atenção
8b3a246714d7e73eee1214efc27fa818;333;1;249.9;2;1;2;1.5;Prestes a Hibernar
8b41eed2e22e54cb762287029ced230b;526;1;1649.69;1;1;5;3.0;Em Risco
8b4a48873b894bf55ec077439584a8d8;295;1;219.9;2;1;2;1.5;Prestes a Hibernar
8b4d7eb805eedb49802152652d775164;202;1;22.9;3;1;1;1.0;Promissor
8b658cda92ee9a3972c756bd9069ef24;538;1;499.9;1;1;3;2.0;Hibernando
8b65e680ea4b4a768d71cb4650ce0458;367;1;3999.9;2;1;5;3.0;Precisam de Atenção
8b699bd48aedb9f41ea2cffecc28a443;220;1;39.9;3;1;1;1.0;Promissor
8b69ba7df6dcf2663ec5cde205419fb6;117;1;1259.8;4;1;4;2.5;Clientes Recentes
8b6c9af5ae36593f4a83dfe44030b4a3;408;1;259.9;1;1;2;1.5;Hibernando
8b76873e1760a5f47963cfb77d20e444;153;1;109.9;4;1;2;1.5;Clientes Recentes
8badd2acf0b811e1596aa558df531668;194;1;129.9;3;1;2;1.5;Promissor
8bb910cd8c3b29e4acf2e94e3aaffbbf;265;1;269.9;2;1;3;2.0;Precisam de Atenção
8bbd429ed7b553c47c9689814910625d;471;1;999.9;1;1;4;2.5;Hibernando
8bc3d44aa4dd9ed3829ce1fb6633ef13;279;1;39.9;2;1;1;1.0;Prestes a Hibernar
8bc858ba94ec0bc49baf3ae32bf06721;535;1;1899.9;1;1;5;3.0;Em Risco
8bd6a7f99463f04ac042cc25d3450405;180;1;759.6;4;1;4;2.5;Clientes Recentes
8be6ad1922779906a9397d6727282b6a;113;1;64.9;4;1;1;1.0;Clientes Recentes
8c21dd8c37144807c601f99f2a209dfb;102;1;119.9;5;1;2;1.5;Clientes Recentes
8c26a77dccfb9de3ea9e36048b53a09c;167;1;259.9;4;1;2;1.5;Clientes Recentes
8c396d85fbca2590a7ff69ac93eed43b;285;1;5299.9;2;1;5;3.0;Precisam de Atenção
8c3d5f1918f1c3f03642c376627fda5e;15;1;799.9;5;1;4;2.5;Clientes Recentes
8c60d4ae12cbf30e7c0893640676dadb;113;1;259.9;4;1;2;1.5;Clientes Recentes
8c63055a8861ae1815fc52929f14d5a8;215;1;329.9;3;1;3;2.0;Promissor
8c71b6aff280a474128f3e3f06b1d277;221;1;359.9;3;1;3;2.0;Promissor
8c92e7c1c1955093192afc5ec4241f4f;407;1;1799.9;1;1;5;3.0;Em Risco
8c9787135b721f4a1ef9e124ef96325e;394;1;69.9;1;1;1;1.0;Perdido
8c9944d49c9d38ba8bfb9a784e18b76a;222;1;499.9;3;1;3;2.0;Promissor
8c9f6ab6e911d44c9a96b51bdceb7f54;159;1;59.9;4;1;1;1.0;Clientes Recentes
8ca72295d8f3310a1a306a439d044cc0;401;1;109.9;1;1;2;1.5;Hibernando
8cad83eb2c96c92f1c57c2a250d99855;380;1;49.9;1;1;1;1.0;Perdido
8cba4050ca73942b09cc92f25b21f05b;498;1;649.9;1;1;4;2.5;Hibernando
8ce6a383fec2ae316e9b088d79d694e8;31;1;2999.9;5;1;5;3.0;Lealdade Potencial
8ce7dc6285c8e719260ecca92512265d;216;1;299.9;3;1;3;2.0;Promissor
8ce938b7447a8327dadf2a50c43ac271;378;1;3399.9;1;1;5;3.0;Em Risco
8cf1bdf074a4a6e5fc61800a219dfb08;451;1;29.9;1;1;1;1.0;Perdido
8cf762b009cc30f28dbbe764e9c3ecbf;31;1;379.9;5;1;3;2.0;Clientes Recentes
8d09061b374e2cec0e6c916b253cccf5;237;1;659.8;2;1;4;2.5;Precisam de Atenção
8d0e0879191d761df1fde63cd721065d;226;2;749.8;3;2;4;3.0;Lealdade Potencial
8d174d46566bd4824dea80be4d00a2ce;429;2;739.8;1;2;4;3.0;Em Risco
8d203a683909b4305725d13368f1aa09;160;1;109.9;4;1;2;1.5;Clientes Recentes
8d21cba0a2dbbec7fd2ed68840a159e6;185;1;4799.8;3;1;5;3.0;Lealdade Potencial
8d391fbb0d67f85692e14f81e9b6d956;171;1;2399.9;4;1;5;3.0;Lealdade Potencial
8d4b6dc9879d8284a8d355e2e76c9877;189;1;99.9;3;1;2;1.5;Promissor
8d5547dfca83722678e6d49e00d6a18b;185;1;219.9;3;1;2;1.5;Promissor
8d5d92f61be08c1c7b0cdcba36a77744;357;1;249.9;2;1;2;1.5;Prestes a Hibernar
8d98676709c5683e69a10ff87c84f58b;193;1;79.9;3;1;1;1.0;Promissor
8da97ede4344a66ee173697306455d47;251;1;599.9;2;1;4;2.5;Precisam de Atenção
8db4c0ab135f94883792c18d2a7a1b89;166;1;99.9;4;1;2;1.5;Clientes Recentes
8db5fa5acff46b3b1b21e76feeb4e700;204;1;39.8;3;1;1;1.0;Promissor
8dbf2da518cf9eab30c604f3efb5143d;211;1;499.8;3;1;3;2.0;Promissor
8dc10e9acb420db970e64b4c99cba7ec;205;2;264.5;3;2;3;2.5;Promissor
8dcc5a24fa845f8ed89841cc8b3f9357;279;1;5799.9;2;1;5;3.0;Precisam de Atenção
8dcd1a36a22ecb7c6fe29c867ef63372;293;1;4799.4;2;1;5;3.0;Precisam de Atenção
8dd57858688f7d01be134bbda0deeace;132;1;289.9;4;1;3;2.0;Clientes Recentes
8ddbf129561e726360fd0deba9298d0e;213;1;289.9;3;1;3;2.0;Promissor
8de8da511de38abcba9b0ef8e8d3c94c;109;1;4899.9;5;1;5;3.0;Lealdade Potencial
8deccda93fcd99ae5b5a7c058fce2c46;142;1;129.9;4;1;2;1.5;Clientes Recentes
8df3fb4c4f9b676bd01137dc707ae131;105;1;279.9;5;1;3;2.0;Clientes Recentes
8dff9b4552dd014ec5d661e447fbfc4f;184;1;399.9;3;1;3;2.0;Promissor
8e02f2db173adfe360ad90294cf5d412;143;1;259.9;4;1;2;1.5;Clientes Recentes
8e189d068ef04b5a5100820fcf317000;24;1;2199.9;5;1;5;3.0;Lealdade Potencial
8e22f3dce83f57ae02fc53050460fa76;305;1;99.9;2;1;2;1.5;Prestes a Hibernar
8e2c68e109883b66b7f0abe030ef3cad;77;1;2199.8;5;1;5;3.0;Lealdade Potencial
8e2e2a6ed02f65c6ee8045a891a99b0a;4;1;329.9;5;1;3;2.0;Clientes Recentes
8e35b63bc7a8d354aa8aa21612eb4bb8;301;1;59.9;2;1;1;1.0;Prestes a Hibernar
8e4185871952327e3e8bbae228e4bd6c;380;1;449.9;1;1;3;2.0;Hibernando
8e4f82f958074ebe5bfefbe69cdcc225;127;1;4999.9;4;1;5;3.0;Lealdade Potencial
8e57110dee70069434704218c163a3a9;133;1;2499.9;4;1;5;3.0;Lealdade Potencial
8e5acc8af1bee4f1693925cc763bc184;117;1;279.9;4;1;3;2.0;Clientes Recentes
8e5e8a8991120b202cebc5d1cc4560f0;164;1;39.9;4;1;1;1.0;Clientes Recentes
8e656de4d5a5b464b5c677e6529bff21;384;1;2499.8;1;1;5;3.0;Em Risco
8e65de42bac81c6aa9a9dd5a953afb9b;533;1;649.9;1;1;4;2.5;Hibernando
8e7c51c145cb77c82c1cc203dd683390;462;3;1389.7;1;3;4;3.5;Em Risco
8e8a53f8c23d79e36abf279400c861ed;382;1;399.9;1;1;3;2.0;Hibernando
8ea83bae2f79bdd6075c254f29e29682;542;1;4599.9;1;1;5;3.0;Em Risco
8ead03dc6df3a3bd82c28decb456c097;55;1;4599.9;5;1;5;3.0;Lealdade Potencial
8ebe2c1dab1be08d01450638812c0e82;185;1;1699.8;3;1;5;3.0;Lealdade Potencial
8ed3074c72a4041a0dc8bf2028892fab;339;1;249.9;2;1;2;1.5;Prestes a Hibernar
8ee2c84bb387d1e4fbac648a5d964581;170;1;499.9;4;1;3;2.0;Clientes Recentes
8eea446bbfa384e425aa5165d578755f;127;1;1499.9;4;1;4;2.5;Clientes Recentes
8f0273ca8405a143a3b7feeea9be23b5;121;1;4899.9;4;1;5;3.0;Lealdade Potencial
8f04fef2dce91c11e36b75f180161620;296;1;249.9;2;1;2;1.5;Prestes a Hibernar
8f08ba3c31b5bf076daa9541f3c607ea;195;2;1849.8;3;2;5;3.5;Lealdade Potencial
8f0f9b9189ef4d170fac5ff35ca3aceb;158;1;2599.9;4;1;5;3.0;Lealdade Potencial
8f4b51cbadc15d15f748c3313bfd5d83;231;1;399.9;3;1;3;2.0;Promissor
8f552e7eadcf54aff83af9009e3dd204;448;1;89.9;1;1;1;1.0;Perdido
8f5c7b4a8c8d553a261e435fcd2d1863;393;1;19.9;1;1;1;1.0;Perdido
8f784ff86ee4ca2d4e655e636684e8c3;213;1;39.9;3;1;1;1.0;Promissor
8f7886bb551054b03749494c8baf1034;359;1;1899.9;2;1;5;3.0;Precisam de Atenção
8f80ca0abc88b6bb5e276a1257f03848;223;1;1499.9;3;1;4;2.5;Promissor
8f8eb77a8d3f39241191f7a3ab6c2570;134;1;599.9;4;1;4;2.5;Clientes Recentes
8fa3d0eb5d7ab8281633fcc3347040cf;411;1;45.9;1;1;1;1.0;Perdido
8fabba01bdf76fa17ca1bb11d4ffa2e0;284;1;899.9;2;1;4;2.5;Precisam de Atenção
8fcaae906fcc0188963ffaaeecfd9074;99;1;149.9;5;1;2;1.5;Clientes Recentes
8fe83c0c0bdfbb6db030b68e968667b2;181;1;19.9;4;1;1;1.0;Clientes Recentes
8ff91c068769286ee5d733e37f83b61d;163;1;3799.8;4;1;5;3.0;Lealdade Potencial
90088beec1a52588bd1a2991b633b3c6;108;1;359.7;5;1;3;2.0;Clientes Recentes
9010ee092258b05c97a2ee2755ac54b1;35;1;259.9;5;1;2;1.5;Clientes Recentes
90156bdb31b3ab44c9ca48cca1958c03;352;1;3599.9;2;1;5;3.0;Precisam de Atenção
901fc37b905e6dbb3821494b1fea97b5;116;1;1899.9;4;1;5;3.0;Lealdade Potencial
9039374bda410ee8513eca78503e2ab3;144;1;149.9;4;1;2;1.5;Clientes Recentes
903f86e311cb1d293da2b073e8fef44d;90;1;79.9;5;1;1;1.0;Clientes Recentes
90421532f8f3b98852f61a0e40dadec7;141;1;34.9;4;1;1;1.0;Clientes Recentes
90422f757609ade507467f9175567361;445;1;3599.9;1;1;5;3.0;Em Risco
9047436c514a87a1883a323d60046913;282;1;269.9;2;1;3;2.0;Precisam de Atenção
9052157385e24b02bce042e29232ca91;66;1;39.9;5;1;1;1.0;Clientes Recentes
905a884941b7434309e552100e208dc3;63;1;1899.9;5;1;5;3.0;Lealdade Potencial
905d95a56f0b4fd5866730fdcea9c3ca;213;1;2499.9;3;1;5;3.0;Lealdade Potencial
9065001c21c6240da6fa642651772e60;220;1;399.9;3;1;3;2.0;Promissor
906eb84c793b1dfca2424d233f098692;161;1;2599.9;4;1;5;3.0;Lealdade Potencial
908615aac51d5fa23f383006e55fbc4b;135;1;519.8;4;1;3;2.0;Clientes Recentes
9099c659f8cd764e87a1482d258fcec9;184;2;6079.6;3;2;5;3.5;Lealdade Potencial
90a069e1609979ee1dfa965f5a13cc26;124;1;859.8;4;1;4;2.5;Clientes Recentes
90bf31428610d8297cf6e27fe70da525;181;1;64.9;4;1;1;1.0;Clientes Recentes
90c312d2299d36c16bbaa3d717b3dfba;52;2;99.8;5;2;1;1.5;Clientes Recentes
90cdf84ae810487178762867e5b09fd3;583;1;749.9;1;1;4;2.5;Hibernando
90cef361fed2e841d4a2ca888590b952;694;1;2799.9;1;1;5;3.0;Em Risco
90d0fa4eb67598633d167ebbdecae37d;541;1;869.69;1;1;4;2.5;Hibernando
90ea7a4241b8ef1972e506ffa3edc740;135;1;3399.8;4;1;5;3.0;Lealdade Potencial
90f0b71981e1b1804ce0a4e267381ca3;179;1;22.9;4;1;1;1.0;Clientes Recentes
90f9795148ffba638b835adf814fd955;220;1;39.9;3;1;1;1.0;Promissor
910c48f83f660a32562ecf2f1e5f4ae1;160;1;4999.9;4;1;5;3.0;Lealdade Potencial
911704cbd367ca74184a625ffdd49ad6;46;1;179.9;5;1;2;1.5;Clientes Recentes
911879b8de33088daa56b8ffe9fefbd4;170;1;549.9;4;1;3;2.0;Clientes Recentes
911a4db372a4c14d2b3e48f62483125c;171;1;649.9;4;1;4;2.5;Clientes Recentes
912896c80a51c5001946a8090f566c23;243;1;229.9;2;1;2;1.5;Prestes a Hibernar
912b9a2d828be81aa12b269e4c548f7a;140;1;259.9;4;1;2;1.5;Clientes Recentes
912c80f32c41b9e56400ef8e073a866b;384;1;799.9;1;1;4;2.5;Hibernando
9136946b6b16453f79f2dfcef449486e;428;1;1999.9;1;1;5;3.0;Em Risco
913e4a0664572d0652473b98b808e7b5;293;1;39.9;2;1;1;1.0;Prestes a Hibernar
9146de9c43fa373c4ce8af26c8db8336;372;1;359.9;2;1;3;2.0;Precisam de Atenção
914a93f3ed0b6d7d43ee43570114df66;292;1;2899.9;2;1;5;3.0;Precisam de Atenção
917449084a17a1c5497d6eaa812e0162;155;1;329.9;4;1;3;2.0;Clientes Recentes
9176a9ea5acac529c987e679e80a953c;476;1;279.9;1;1;3;2.0;Hibernando
917aaf420bc9836da7af3ea67743c3b2;272;1;64.9;2;1;1;1.0;Prestes a Hibernar
918c23fd6877b15e6a327ec6db648c53;367;1;599.9;2;1;4;2.5;Precisam de Atenção
9197e6b3e505cbb066f5bf87ee49df7d;225;1;39.9;3;1;1;1.0;Promissor
91ac74239a32254fc4a9779cf38b2226;535;1;1059.8;1;1;4;2.5;Hibernando
91b84cfa375abace0f176e51d9ae8d40;196;1;319.9;3;1;3;2.0;Promissor
91c0e2a02bebf65a2275b2e1bd91b408;178;1;1699.9;4;1;5;3.0;Lealdade Potencial
91da289fa4deba62c108246d150a8f4e;233;2;99.8;2;2;1;1.5;Prestes a Hibernar
91e8001438bdd0bf8d004ed20d469f4a;203;1;64.9;3;1;1;1.0;Promissor
9202421110f6a19ddcf0b9b93602a0a1;478;1;249.9;1;1;2;1.5;Hibernando
923aff16dec33ca44db15e57aa2f20ad;310;1;2499.9;2;1;5;3.0;Precisam de Atenção
92603fb137176e599427a906f8006c3c;224;1;1999.6;3;1;5;3.0;Lealdade Potencial
9266c1162160a9f89df9e70f2597b605;303;1;159.9;2;1;2;1.5;Prestes a Hibernar
9271b12d584732342f9ab94f9f08dddb;113;1;8999.4;4;1;5;3.0;Lealdade Potencial
92788f6a2a822c9e4f864efb27060ad9;139;1;999.9;4;1;4;2.5;Clientes Recentes
927c8cf25e96b01a34298a890cbbe406;220;1;79.8;3;1;1;1.0;Promissor
927f5d7e01917bb3b8aeb3260ca42663;43;1;899.8;5;1;4;2.5;Clientes Recentes
9290e3b0f0fe3e660c4de619c1640ac9;356;1;519.8;2;1;3;2.0;Precisam de Atenção
9295d6a619a0b00cc7e1904d19a1558f;309;1;399.9;2;1;3;2.0;Precisam de Atenção
9298ec971ef62af8885a05bc25f09dec;481;1;199.9;1;1;2;1.5;Hibernando
9299b9e27e97571a5ddc3725b9186536;164;1;329.7;4;1;3;2.0;Clientes Recentes
929f9299271c7c31c370be4cd8e8675d;360;1;2099.9;2;1;5;3.0;Precisam de Atenção
92d17e5bfcb7cee1cb1cd2939f87d5a7;219;1;339.8;3;1;3;2.0;Promissor
92dbdc7fbc3c4ec5fc1f7e7cb004060c;101;1;39.8;5;1;1;1.0;Clientes Recentes
92e30f5f39b91d3056988747521a9789;182;1;259.9;4;1;2;1.5;Clientes Recentes
92e9e31875b64e3915b55d58c955a771;28;1;549.9;5;1;3;2.0;Clientes Recentes
92ec3f8437da666fa8697aa03a148089;232;1;39.9;3;1;1;1.0;Promissor
92f10e85597cf7e09781a56e311b8c1c;33;1;899.9;5;1;4;2.5;Clientes Recentes
92fecb98a11e815b0640e7b0b8c2f591;36;1;4199.9;5;1;5;3.0;Lealdade Potencial
93049ae397cd06e7dbddbf132cd2d40b;188;1;39.9;3;1;1;1.0;Promissor
931eabdf0636b8fd60369a8d759917d6;477;1;89.69;1;1;1;1.0;Perdido
93305f788b3720a3f7c8002bf4c945e6;413;1;25.9;1;1;1;1.0;Perdido
9336ed8ecc0d62a8da50590474e8bde1;497;1;1039.6;1;1;4;2.5;Hibernando
9343b1983b98b641123d716978deb844;302;1;1799.9;2;1;5;3.0;Precisam de Atenção
935e4619ea70b3f57fa7e46d21387e5a;218;1;2799.9;3;1;5;3.0;Lealdade Potencial
9363e2b5b41aac1a5f31741dd9292123;414;1;399.9;1;1;3;2.0;Hibernando
93703e703e163c46a2382d695551a962;520;1;799.9;1;1;4;2.5;Hibernando
9374b1da36c7464ff35b853955d3de96;194;1;129.8;3;1;2;1.5;Promissor
937ab0db6740980b6126beab34ff802f;179;1;799.9;4;1;4;2.5;Clientes Recentes
9380a3de076eff518b52cd53486063e9;44;1;59.9;5;1;1;1.0;Clientes Recentes
9382ef645ba8683e5afe03653e7013b9;280;1;4299.9;2;1;5;3.0;Precisam de Atenção
938e4b10f5b5ca81ab31b7c89367c559;63;1;279.9;5;1;3;2.0;Clientes Recentes
93a88de83f293c637d8b8a366a22b9f1;408;1;649.9;1;1;4;2.5;Hibernando
93b4c8bdafa9877757c77b519415d274;490;1;65.8;1;1;1;1.0;Perdido
93bc212addb25a5f5139fded3c2ee6b3;329;1;1799.4;2;1;5;3.0;Precisam de Atenção
93cc2577e09c0b0ba51e1831f45148dc;315;1;59.8;2;1;1;1.0;Prestes a Hibernar
93d800caaef23e2c5b2312f3881a495e;307;1;25.9;2;1;1;1.0;Prestes a Hibernar
93ea5fbfe27b3fb34c4d1da67207f727;402;1;39.9;1;1;1;1.0;Perdido
93efbb67e62b113be8bd07519b65545a;231;1;549.9;3;1;3;2.0;Promissor
93f052569579cf36abf95afa0f76286d;201;1;799.9;3;1;4;2.5;Promissor
9418bd513ccc472862c406d4427910f6;392;1;99.9;1;1;2;1.5;Hibernando
9421dec20ad3f90aa1360fa3ea2e080f;87;1;19.9;5;1;1;1.0;Clientes Recentes
942b02e802a4dd2a3c87d82522b02ea5;204;1;1499.9;3;1;4;2.5;Promissor
94351981264fa8d95e3454b12899ffe6;525;1;279.9;1;1;3;2.0;Hibernando
945c243464dad8e6b0d9d04ac9a03b7f;196;1;169.9;3;1;2;1.5;Promissor
945c403839ee7aa8492255fb1e2fb6be;534;1;4599.9;1;1;5;3.0;Em Risco
94650d7da383e068577b1660616d3372;200;1;129.9;3;1;2;1.5;Promissor
94742cd1fbac9146be7e2a139b63e13c;405;1;19.9;1;1;1;1.0;Perdido
947a5da60e834a0492f55ad6e139a9d3;346;1;119.9;2;1;2;1.5;Prestes a Hibernar
94837a8c3cb6e4f464af8394c3c5483c;391;1;39.9;1;1;1;1.0;Perdido
9483d23d9928f328856978201668da4d;169;1;259.9;4;1;2;1.5;Clientes Recentes
94a531cc789d255be83b77a1f96e709f;329;1;25.9;2;1;1;1.0;Prestes a Hibernar
94a880feea53a99ea54cbe8446834840;189;1;109.9;3;1;2;1.5;Promissor
94aea9aae532453c72b6afbfe0eaec10;224;3;564.6;3;3;4;3.5;Lealdade Potencial
94bfb520c0cb6ffd9f36aa7b75f0efe1;372;1;2399.4;2;1;5;3.0;Precisam de Atenção
94c41896e17a558189de6da770eb229d;200;1;22.9;3;1;1;1.0;Promissor
94cda9f737e0360d53ad8191af1ec1a5;371;1;3799.8;2;1;5;3.0;Precisam de Atenção
94f3234a77f2f5b239ab74865a193724;70;1;59.9;5;1;1;1.0;Clientes Recentes
94fb6dded5332d626bdab1184d57ce60;261;1;219.9;2;1;2;1.5;Prestes a Hibernar
94fda9e078cbaebcaeff99aba5ed804f;120;1;1499.9;4;1;4;2.5;Clientes Recentes
95038bbd298bdd3abc1b027d2805ccd8;256;1;439.8;2;1;3;2.0;Precisam de Atenção
9509c1d589cc1255e4d19a1dd39d1b87;193;1;99.8;3;1;1;1.0;Promissor
9516f0ae6fb14725d0cdd88ca6c90da1;379;1;4299.9;1;1;5;3.0;Em Risco
951e4e1c7679a05359fb2b755516595d;144;1;19.9;4;1;1;1.0;Clientes Recentes
9532739f71e34aebe8bb016543c78d86;393;1;579.8;1;1;4;2.5;Hibernando
954fdffd5726e2dd4d32ed2c2bac699e;279;1;99.9;2;1;2;1.5;Prestes a Hibernar
955fec072fe48033fbfb41c950072b7c;136;1;259.9;4;1;2;1.5;Clientes Recentes
95615be38b35679e3a4a2b3d6e33912d;489;1;69.9;1;1;1;1.0;Perdido
9569233a383eec155f537bc9c0853873;191;1;64.9;3;1;1;1.0;Promissor
9571fc1b978dab6e1f488d52855ef622;148;1;149.9;4;1;2;1.5;Clientes Recentes
958df1746c3131f9c7359ae5fb848497;693;1;49.9;1;1;1;1.0;Perdido
95999ca4f32318f9553b49b369827f50;210;1;1499.9;3;1;4;2.5;Promissor
959c432a32028f13939b7bfdb25162e2;170;1;119.9;4;1;2;1.5;Clientes Recentes
95a32ff32e5dc4fa64c8db2079bc4c24;121;1;64.9;4;1;1;1.0;Clientes Recentes
95a3dcd03d8086e8510d9fe16f875ec7;546;1;649.9;1;1;4;2.5;Hibernando
95a4373b6e6b7b5c3ae6e69a19519f5a;157;1;279.9;4;1;3;2.0;Clientes Recentes
95abd88649da5a5d03837dc62e6b2091;508;1;789.9;1;1;4;2.5;Hibernando
95b5107bc4be1fd1806477bdd3ebc58e;321;1;1399.9;2;1;4;2.5;Precisam de Atenção
95b58b67b93c242b8747de3bcb9f0b01;234;1;1199.8;2;1;4;2.5;Precisam de Atenção
95cb401613f9d1b2594f834e2cf1c284;124;1;64.9;4;1;1;1.0;Clientes Recentes
95cd3307a9284d501115da7611ee8133;195;1;1499.9;3;1;4;2.5;Promissor
95e3c8fd4233b735843cfa9f150ce487;285;1;259.9;2;1;2;1.5;Prestes a Hibernar
95f150402fda45f9f60fca9276354f25;199;1;109.9;3;1;2;1.5;Promissor
