id_compra,id_cliente_unico,cidade,estado,id_produto,forma_pagamento,quantidade,nome_produto,preco,categoria,preco_total,data_compra
TXN000705,9fb3608c2b3f4758dc7fc83163379d03,Pelotas,RS,2b2d98d1e9b6f68a472c5ace64d704fa,boleto,3,Headset com Drivers de Neodímio,219.90,Headset e Áudio,659.70,2023-10-15
TXN000706,862c48ca034901de6c270480e9aee0c2,Brumadinho,MG,f5cb4f19ca215fb34aef190918d45f46,credit_card,3,Teclado com Acionamento Hall Effect,499.90,Teclado,1499.69,2023-05-31
TXN000707,7910975021e70cb7c58983aa83566ca1,Salvador,BA,d2e8130fbec52f5dac0571ea1993f28a,credit_card,1,Placa de Vídeo RTX 3060 12GB,1999.90,Placa de Vídeo,1999.90,2023-08-15
TXN000708,fdccdc693fc3f7b6f9484e2e1218bbbe,Baependi,MG,38969df72ffea063ee2905f51b08d428,credit_card,1,Webcam com Tampa de Privacidade,159.90,Webcams,159.90,2023-09-01
TXN000709,08223f0c730951fe4bdf5bf8cde9d98d,Porto Alegre,RS,130482add9fd75ccb6c57ba007694a2d,credit_card,1,Processador Intel Core i9-11900,3399.90,Processador,3399.90,2023-12-23
TXN000710,a38b9fe75865c4716f17f8f5cb8e7a6d,Sao Paulo,SP,e256d05115f9eb3766f3ab752132a4e2,credit_card,1,HD Externo 14TB,2199.90,Armazenamento,2199.90,2023-09-12
TXN000711,1bf9fc7ffb95e625c1fd04937cf01892,Sao Paulo,SP,06f2166336faca73c644b11eaca22d06,credit_card,1,Headset com Iluminação RGB,199.90,Headset e Áudio,199.90,2023-09-10
TXN000712,4f890c2fab3438f1740685f877022dd4,Guarulhos,SP,08fd8427101cb0428a663c2ae8f90aee,debit_card,1,Suporte para Múltiplas Ventoinhas,79.90,Coolers e Refrigeração,79.90,2023-08-07
TXN000713,e8ec004df6d22ae031607c67f3d4f8dc,Sao Bernardo Do Campo,SP,5b8a5a9417210b1b84b67b9a7aefb935,credit_card,1,Teclado Gamer com Display LCD,599.90,Teclado,599.90,2022-12-07
TXN000714,ff580ab4901e3619925a27db44eec095,Juazeiro,BA,06c6e01186af8b98ee1fc9e01f9471e9,credit_card,1,Switch de Rede 48 Portas,799.90,Roteadores e Redes,799.90,2023-03-03
TXN000715,d792207a143bca423ba1685b30e34557,Capao Da Canoa,RS,36f60d45225e60c7da4558b070ce4b60,credit_card,2,Adaptador VGA para HDMI,34.90,Cabos e Adaptadores,69.80,2023-04-06
TXN000716,dc591097f939fa6a57749d030d937500,Sao Paulo,SP,27e83703cdd809616f51c1d456314ed7,credit_card,1,Fonte ATX 600W,299.90,Fonte de Alimentação,299.90,2022-10-03
TXN000717,a5ef603007d4cbe6d648f289e29811c5,Rio De Janeiro,RJ,4606f0b0bceceb75e7a887e6b57cae3e,credit_card,1,Mouse Multi-dispositivos Bluetooth,159.90,Mouse,159.90,2023-12-27
TXN000718,34c1815b0bae9308ce4bdbc3cf50e3f0,Araucaria,PR,fea7f0c147905a41ca324c0e3234a4c7,credit_card,1,Mouse Vertical Ergonômico,139.90,Mouse,139.90,2023-08-04
TXN000719,d32d8a0621603cf5cd9764b715c94d4a,Varginha,MG,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2023-12-13
TXN000720,1cba1401f3cd5c4b2d15ecb5c391223b,Palmeira Das Missoes,RS,695e7998d136c389e5b287c1ffe4b62a,credit_card,1,Monitor Corporativo 22 Polegadas,679.90,Monitor,679.90,2023-02-14
TXN000721,a20e19f70cf92ad5bf8e1339d5ae9316,Sao Paulo,SP,3dd2a17168ec895c781a9191c1e95ad7,credit_card,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2023-07-14
TXN000722,c92d536509ccfc10cf547e2b63d2788c,Brasilia,DF,ee6c49af1a2de55aa0e076257ab4ab99,credit_card,1,Cabo DisplayPort 1.5m,39.90,Cabos e Adaptadores,39.90,2023-02-05
TXN000723,26eb9fc7802ec59d99593a73f0e304a8,Rio De Janeiro,RJ,83b92639fffd1d55c9e04c77c86d8d2c,credit_card,1,Reservatório de Water Cooler,299.90,Coolers e Refrigeração,299.90,2023-08-03
TXN000724,8ed3074c72a4041a0dc8bf2028892fab,Sao Paulo,SP,c6e37798f72f83c034ba97e2680cb5d5,boleto,1,Roteador com MU-MIMO,249.90,Roteadores e Redes,249.90,2023-11-06
TXN000725,6d486949b7344b0f97055bdb22de4fb1,Vazante,MG,06c6e01186af8b98ee1fc9e01f9471e9,debit_card,1,Switch de Rede 48 Portas,799.90,Roteadores e Redes,799.90,2022-10-31
TXN000726,9dbf8077457b9fd79a22b7d882e4b98c,Sao Jose Dos Campos,SP,134957eeec87be2414ac629ee0b947a4,boleto,1,Placa de Vídeo RX 7800 XT 16GB,3899.90,Placa de Vídeo,3899.90,2023-09-01
TXN000727,526635899d54704dc2b75d0ddb42c526,Sao Paulo,SP,3e442d09f9dfef002aadf31960869f65,boleto,1,Webcam para Windows Hello,499.90,Webcams,499.90,2023-12-02
TXN000728,36204ceaf4bfb7d5083900c01c7135cf,Mogi-Guacu,SP,d04857e7b4b708ee8b8b9921163edba3,credit_card,1,Fonte com Proteção OVP,279.90,Fonte de Alimentação,279.90,2023-01-29
TXN000729,2801537af8bdc2b1cd9bb14862b3f24b,Santo Amaro Da Imperatriz,SC,8de2f47b78997a49459d4564b093fecc,credit_card,3,Gabinete com Suporte para Radiador 240mm,399.90,Gabinete,1199.69,2023-05-15
TXN000730,158ff08f9b1aeebfa96820580f3877a6,Sao Jose,SC,36f60d45225e60c7da4558b070ce4b60,boleto,1,Adaptador VGA para HDMI,34.90,Cabos e Adaptadores,34.90,2023-02-03
TXN000731,3f320e45f305ef3bb93b6c424a7a3cc7,Sao Paulo,SP,656e0eca68dcecf6a31b8ececfabe3e8,credit_card,1,Cabo Óptico Toslink,39.90,Cabos e Adaptadores,39.90,2023-08-05
TXN000732,3aabe94a40f7ea96cbe29d76aff751de,Barueri,SP,9ebcdd5c31b8449a7c4f89971715add2,boleto,1,Roteador Wi-Fi BE19000 (Wi-Fi 7),3999.90,Roteadores e Redes,3999.90,2023-03-26
TXN000733,874b879492701202d47e1025b8377c23,Itu,SP,145978af3e89b318be0b717a0953649a,boleto,1,Cartão de Memória SD 512GB,329.90,Armazenamento,329.90,2023-02-12
TXN000734,81196f05712a31e3b612dc0056adfc9b,Valinhos,SP,0d85c435fd60b277ffb9e9b0f88f927a,credit_card,1,Webcam para Notebook,109.90,Webcams,109.90,2023-03-23
TXN000735,fe620e8f77c9a99d0f38a1809f785674,Belo Horizonte,MG,d2f5484cbffe4ca766301b21ab9246dd,credit_card,1,Cabo de Força Padrão,19.90,Cabos e Adaptadores,19.90,2023-08-20
TXN000736,4cf926be7c4508b256de872d8de17979,Campo Grande,MS,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2023-01-27
TXN000737,5d4b27250cbdcd036ea85e2f9eaea886,Osasco,SP,3db75f31b76375c502f64d550dcd1166,credit_card,1,Teclado para Programadores,399.90,Teclado,399.90,2023-06-08
TXN000738,49e2898004d3cd359ad935ad142145ca,Itajuba,MG,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2022-11-02
TXN000739,bd84d267d2a9567d0a7ba46d14048881,Santo Andre,SP,a12c9204f6f9e90ad1d8ba5571fbfed2,credit_card,1,Placa de Vídeo RX 6700 XT 12GB,2499.90,Placa de Vídeo,2499.90,2022-12-05
TXN000740,94650d7da383e068577b1660616d3372,Sao Paulo,SP,4ac218f276a40201c282dd01401e9bd8,credit_card,1,Placa de Rede PCIe Wi-Fi,129.90,Roteadores e Redes,129.90,2023-04-01
TXN000741,420727b28fad05d6ca063b39130938e9,Ipatinga,MG,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2023-08-04
TXN000742,8569ef2bb58d5824a7d60319888c6c18,Uruguaiana,RS,afe60f026d04f54945ecf4c085eff7f5,credit_card,1,Processador Intel Core i5-13500,1649.90,Processador,1649.90,2023-12-23
TXN000743,75040767e7960d1480e126a186faa0f1,Sao Paulo,SP,37537165733f365867e2f4aad71aef6a,credit_card,1,Teclado Multimídia,79.90,Teclado,79.90,2023-03-11
TXN000744,e5959be40b356a89206e1a4e3e895c21,Tatui,SP,145978af3e89b318be0b717a0953649a,credit_card,1,Cartão de Memória SD 512GB,329.90,Armazenamento,329.90,2023-08-10
TXN000745,d69251081d9edc5fbdbe3fb96df96105,Niteroi,RJ,a910254bb741f98d6d98a8286d66d14f,debit_card,1,Fonte com Conectores em Preto,279.90,Fonte de Alimentação,279.90,2023-09-16
TXN000746,6419a1be8feac26ec793667b71cbaeb4,Petropolis,RJ,d5991653e037ccb7af6ed7d94246b249,credit_card,2,SSD Externo Portátil 500GB,399.90,Armazenamento,799.80,2023-12-04
TXN000747,21b318668bb97ce15c5bb21e0275060f,Volta Redonda,RJ,345ebf31824c3871cbb94c377190d6f9,credit_card,1,Cabo de Rede CAT6a 5m,39.90,Cabos e Adaptadores,39.90,2022-11-26
TXN000748,d9b8aebd2d5cd4d5338b1e6dc480aef8,Teofilo Otoni,MG,34d6306314a47fe15c1efdbc23302020,boleto,1,Mouse com Base de Carregamento Indutivo,199.90,Mouse,199.90,2023-07-10
TXN000749,14cf58301f9140cf72dbe6eb1f4365cf,Sao Bernardo Do Campo,SP,8983a3b149303c013fceabef902e835a,credit_card,1,Placa de Vídeo RTX 2070 8GB,2799.90,Placa de Vídeo,2799.90,2023-06-16
TXN000750,173cc731309ecc2b6c8a3ea70a715508,Itabira,MG,a1bf559ac1eab015ba992bd76d9d76c7,boleto,1,Processador AMD Ryzen 7 3800X,1899.90,Processador,1899.90,2023-01-30
TXN000751,5889e66d7e94fef6d0ce72f974730e94,Joinville,SC,a35a9f46dcee0a67c8c7ad8493eb4135,credit_card,1,Processador AMD Ryzen 3 4100,649.90,Processador,649.90,2023-03-24
TXN000752,7ff3d446d58b6f67d967ada4a38e29de,Salvador,BA,d33a74e1b6cfc152b6b3f43324d54987,credit_card,1,Fonte com Proteção OPP,279.90,Fonte de Alimentação,279.90,2023-06-05
TXN000753,a18190c8e2045004fd01dccef039b452,Mococa,SP,7bf115809ab249f1bf0fa92d72e0baf8,boleto,1,Processador Intel Core i3-13100,949.90,Processador,949.90,2023-10-29
TXN000754,60e75f3fa543f352de295b479191fecd,Rio Claro,SP,0798196b28c04c8e543322896c882902,debit_card,1,Gabinete Micro-ATX,229.90,Gabinete,229.90,2022-08-29
TXN000755,01ea7dfdac01a4e8fbe2902b73510b20,Rio De Janeiro,RJ,ba9943916136c9959e24f71bdae28faa,credit_card,1,Cabo DisplayPort 5m,69.90,Cabos e Adaptadores,69.90,2023-01-31
TXN000756,22d59fb14a6f83c307282e983523cbb4,Barroso,MG,3516632e8f52b679ff83d1665ecc990e,credit_card,1,Webcam com Plug-and-Play,99.90,Webcams,99.90,2023-01-22
TXN000757,e0df04ac2d6047b1fee314ce1da70731,Curitiba,PR,5526b1ae9ab2688cf600783cece249df,credit_card,1,Teclado Mecânico com Switch Vermelho,189.90,Teclado,189.90,2022-12-14
TXN000758,ae7cd94ae31f80797db02fbaf545e1a2,Sao Paulo,SP,63a8fa4ae2d10ffc0daa5db78ad4ea4f,credit_card,3,Fonte com Certificação 80 Plus Bronze,289.90,Fonte de Alimentação,869.69,2023-04-06
TXN000759,31a98cf218b88e127990ae3ded21211f,Sao Paulo,SP,fd1b303c073ff6cdf78c7ad4d25b5409,credit_card,1,Placa de Vídeo RTX 2060 Super 8GB,2299.90,Placa de Vídeo,2299.90,2023-10-05
TXN000760,799d07fb5038b68052e46cec15184806,Recife,PE,09481a6dfe9eb590dc8b265b54dc4c97,boleto,1,Gabinete com Tampa de Pó,269.90,Gabinete,269.90,2023-06-21
TXN000761,8856878c7593e4189f42aabc8201ec31,Campos Gerais,MG,f4f20f082b033ee3aaff51af1ed25a5d,boleto,1,Cabo USB 3.0 A/B 3m,35.90,Cabos e Adaptadores,35.90,2023-07-05
TXN000762,80a79cc2204c8706b2bc91c61e067079,Fortaleza,CE,8afee64dc809d5e833ae113a81774ddc,boleto,1,Fone de Ouvido Esportivo,159.90,Headset e Áudio,159.90,2023-07-30
TXN000763,77cee5b6d2b971d03a87a33cea65c93e,Imbuia,SC,08a58dc963320d6073623382b9ceb920,boleto,1,Roteador Wi-Fi AX3000 (Wi-Fi 6),549.90,Roteadores e Redes,549.90,2023-02-09
TXN000764,50299c07e471b34cb381a537ac5dcb66,Belem,PA,2e511b5741ab14e7f5294df6f1310b03,credit_card,3,SSD 4TB SATA,2399.90,Armazenamento,7199.70,2023-04-24
TXN000765,5d77cf4bfc8132075fc589f355875baa,Campinas,SP,dbb67791e405873b259e4656bf971246,credit_card,1,Cooler com Base de Cobre,99.90,Coolers e Refrigeração,99.90,2023-04-12
TXN000766,9039374bda410ee8513eca78503e2ab3,Caxias Do Sul,RS,4ce9ab528124f89e091b17d11aa2e97c,credit_card,1,Webcam com Suporte para Tripé,149.90,Webcams,149.90,2023-04-12
TXN000767,bd5f7d1bdbd1a6233877b21fd66dfba9,Balneario Camboriu,SC,7b85e3deef35afd6ebed5461ee8f0641,boleto,1,Teclado com Conexão 2.4GHz,99.90,Teclado,99.90,2023-08-09
TXN000768,cacad11a562b7c7537343abbeebd12f0,Peruibe,SP,4c82c8d31845d751d797debc3d03697f,credit_card,1,Placa-Mãe Intel H610,549.90,Placa-Mãe,549.90,2022-12-16
TXN000769,eedb33201c850f695e3b545eeee83be4,Lorena,SP,656e0eca68dcecf6a31b8ececfabe3e8,credit_card,1,Cabo Óptico Toslink,39.90,Cabos e Adaptadores,39.90,2023-05-17
TXN000770,e9378e39ad0f015ffaf4f8ab8599a9e9,Curitiba,PR,99f5b2240b82bf9387e5cf2fc0335b08,credit_card,1,Fonte com PFC Ativo,289.90,Fonte de Alimentação,289.90,2023-04-28
TXN000771,3fa16d8874f2b067c9349d26dcccb61c,Campo Grande,MS,20992273fc264d0a559e37c346090fe6,boleto,1,Mouse Ergonômico com Descanso para Polegar,159.90,Mouse,159.90,2023-10-09
TXN000772,b0316a50c00dfbd2a92a3d4dfee4b0a2,Santa Barbara D'Oeste,SP,619d72a5e53d41d7646274a3fa20c2c4,boleto,1,Placa-Mãe com Múltiplas Portas SATA,799.90,Placa-Mãe,799.90,2023-12-03
TXN000773,eb2f077015f1bd2425e18d03f5518252,Sao Paulo,SP,b192be433004cc1f10b467c0e9ea309b,boleto,1,Processador AMD Ryzen 5 3600X,1199.90,Processador,1199.90,2023-10-10
TXN000774,c248f1a259e9b2700eddb283ba798c1f,Recife,PE,8fbd36d3b045f5f38b252b1513478f38,credit_card,1,Cooler com Torre Dupla,279.90,Coolers e Refrigeração,279.90,2023-09-09
TXN000775,f8349adab2270dd8dcaea0aef8f96b35,Sao Paulo,SP,47de5f36ace720b578ca1b30d0b45b8d,boleto,1,Headset com Microfone Removível,219.90,Headset e Áudio,219.90,2022-11-23
TXN000776,8d174d46566bd4824dea80be4d00a2ce,Barra Mansa,RJ,5fc3e6a4b52b0c414458104ed4037f1c,credit_card,1,Switch Gerenciável,449.90,Roteadores e Redes,449.90,2023-08-01
TXN000777,ca6b7aa639f2e2a453dabb52459f78c2,Sao Paulo,SP,87ceed33e1f7fe39fa06b69c9fdf9e53,credit_card,1,Cabo USB-C 1m,22.90,Cabos e Adaptadores,22.90,2022-10-11
TXN000778,c6d948d6f45911943f9800a1a9937005,Buri,SP,084461b396a7e044af9229534fa03b51,credit_card,1,Kit de Memória RAM 2x4GB DDR3,209.90,Memória RAM,209.90,2023-01-21
TXN000779,6b972012f5395bd7da08916e088b6049,Campo Bom,RS,f71f42e2381752836563b70beb542f80,credit_card,1,Cabo USB 2.0 A/B 3m,25.90,Cabos e Adaptadores,25.90,2023-05-19
TXN000780,094fcfe0ec6573b6f2d4146dabaf8d1a,Brasilia,DF,eda64e6f9a82d6ce803c2e1a6790bd06,credit_card,1,Mouse Gamer com 7 Botões,149.90,Mouse,149.90,2023-08-03
TXN000781,c8eb59dff82e9e69cadf70af7e4b6b13,Joacaba,SC,bee2e070c39f3dd2f6883a17a5f0da45,credit_card,1,Processador AMD Ryzen 7 5800X3D,2599.90,Processador,2599.90,2023-07-19
TXN000782,908615aac51d5fa23f383006e55fbc4b,Uberaba,MG,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,2,Headset 7.1 Surround,259.90,Headset e Áudio,519.80,2023-07-12
TXN000783,85bdd481aa4ae9f7c53e6b4fbdc91a45,Niteroi,RJ,afa3bc466a2fbfde2f263266a4dfae3b,boleto,1,Processador Intel Core i5-12600K,1599.90,Processador,1599.90,2023-02-16
TXN000784,f6d3854ded3e19c18350a434b048fcbb,Baependi,MG,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2022-10-15
TXN000785,0367726c9478b302a7cb4b2b67f7317b,Sao Paulo,SP,4ce9ab528124f89e091b17d11aa2e97c,credit_card,1,Webcam com Suporte para Tripé,149.90,Webcams,149.90,2023-10-22
TXN000786,02b3c998830ee93e9edb49fd91aeae4c,Curitiba,PR,d0fe4295267f15ccaceac4fb233d8c9a,credit_card,1,Water Cooler Custom,899.90,Coolers e Refrigeração,899.90,2023-12-29
TXN000787,1daabd01c6325eb962b5576e02202b5b,Curitiba,PR,28f61ad35fb219e9debd750a73b63985,voucher,2,Monitor com Tecnologia IPS,899.90,Monitor,1799.80,2023-09-17
TXN000788,1b1afd436a6335100e1c8dc15a2b7922,Curitiba,PR,e3b5a4c3f8512fe1315f05564e461ff4,credit_card,1,Caixa de Som para Computador,119.90,Headset e Áudio,119.90,2022-12-27
TXN000789,ea9a21280b28a0963af5d9b58e6df422,Ipatinga,MG,4298b7e67dc399c200662b569563a2b2,credit_card,1,Mouse para Notebook Ultrafino,59.90,Mouse,59.90,2023-08-08
TXN000790,36557175b8a2edd0e6c267c5a0eda7d9,Cajuru,SP,95c40b993a22463c83beb5c51a03d46c,boleto,1,HD Interno 18TB,2799.90,Armazenamento,2799.90,2023-02-03
TXN000791,9918130181480be9f35e7c188a809b33,Sao Paulo,SP,0cd1da0c6c22680f93adb165c0a56e36,credit_card,1,Webcam HD 720p,89.90,Webcams,89.90,2022-12-22
TXN000792,4279e2fb7de9c27f439fdb82e4f1281f,Sao Paulo,SP,e53e557d5a159f5aa2c5e995dfdf244b,credit_card,1,Mouse com Design Simétrico,64.90,Mouse,64.90,2023-10-15
TXN000793,b98bd5ea1963622e6f76c3aa00869862,Antonio Prado,RS,bee2e070c39f3dd2f6883a17a5f0da45,credit_card,2,Processador AMD Ryzen 7 5800X3D,2599.90,Processador,5199.80,2022-12-08
TXN000794,83424063ef94761469011c6834c6c522,Campinas,SP,e502a4cfd9526d141774f8f7b3d2f782,boleto,1,Processador AMD Ryzen 5 3500,899.90,Processador,899.90,2022-11-12
TXN000795,9c4af2403363c44a1fb540c6209edda8,Franco Da Rocha,SP,3dd2a17168ec895c781a9191c1e95ad7,boleto,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2022-09-10
TXN000796,229a63d95e8de666db8d89e8a767ee66,Rio De Janeiro,RJ,a35a9f46dcee0a67c8c7ad8493eb4135,credit_card,1,Processador AMD Ryzen 3 4100,649.90,Processador,649.90,2022-09-21
TXN000797,8645d9b2ac9b380dd02db0ea5ba6e2a8,Campinas,SP,42697582a754e573f9e3e9e78752252c,voucher,2,Pendrive 64GB,59.90,Armazenamento,119.80,2023-01-01
TXN000798,3de8a3becddf5418bd75a3a695ebb6a3,Castilho,SP,87cc2aef12eddf0b170234138b0946e0,credit_card,1,Webcam com Duplo Microfone,189.90,Webcams,189.90,2023-04-29
TXN000799,041fb341560d3bb7036cfab81cfbf063,Caldas Novas,GO,9d374944ce89ce9afd8c8f79fb7f3bc9,credit_card,1,Placa-Mãe AMD X470,899.90,Placa-Mãe,899.90,2023-07-07
TXN000800,286f68deaed72fcd74c89cffc9e02e35,Belo Horizonte,MG,870bcc6c58e03ca658cfdd13db4bbe28,credit_card,1,HD Interno 16TB,2399.90,Armazenamento,2399.90,2023-11-07
TXN000801,39ee801c4e1b061c236ef61df1152cc7,Sao Paulo,SP,e53e557d5a159f5aa2c5e995dfdf244b,credit_card,2,Mouse com Design Simétrico,64.90,Mouse,129.80,2023-09-26
TXN000802,9099c659f8cd764e87a1482d258fcec9,Andira,PR,b0c8da302d49498d2ce6be8c631e4e20,credit_card,2,Roteador Mesh WiFi 7,2999.90,Roteadores e Redes,5999.80,2022-10-05
TXN000803,0d814dea3a60fe7911c544658e3f1282,Uniao Da Vitoria,PR,0fc6914383c2bea767a9562c9d8b43a1,credit_card,1,Cabo de Rede CAT8 1.5m,69.90,Cabos e Adaptadores,69.90,2023-04-19
TXN000804,db11ee7e249e61ec6152fc740c5734e7,Vila Velha,ES,b40ec43bdfc6d6fdd65e882066a5c895,credit_card,2,Cooler Master Hyper 212,219.90,Coolers e Refrigeração,439.80,2023-03-29
TXN000805,f9279d6e21053d0ca015c69de903b453,Maua,SP,3dd2a17168ec895c781a9191c1e95ad7,credit_card,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2023-11-25
TXN000806,bc7c94552bda2317bde99f65eb6cfc80,Ibitinga,SP,4eea8502d7c2de8da6eea6bc6243b50c,credit_card,1,Cartão de Memória SD 1TB,599.90,Armazenamento,599.90,2023-07-17
TXN000807,bcbab0dedb521d9c5412dd8913b2c900,Santo Andre,SP,ee3e94e918d05a5da04a4cb547e91dcc,boleto,1,Placa de Vídeo RTX 2070 Super 8GB,3099.90,Placa de Vídeo,3099.90,2023-06-19
TXN000808,5aa40b15d02d84c3df1aa2c10f9f3625,Iturama,MG,d1c427060a0f73f6b889a5c7c61f2ac4,credit_card,1,Headset 7.1 Surround,259.90,Headset e Áudio,259.90,2022-12-06
TXN000809,acc4424c209233de519e034152f30304,Rio De Janeiro,RJ,93a12c289ca2b78e7069e469f5053ef2,credit_card,1,Headset para Escritório,159.90,Headset e Áudio,159.90,2023-08-31
TXN000810,aea912932dcfd24b192a0445ccaa7f00,Campo Grande,MS,d04857e7b4b708ee8b8b9921163edba3,boleto,1,Fonte com Proteção OVP,279.90,Fonte de Alimentação,279.90,2023-08-20
TXN000811,577786ab410d98d13e0a00878cd9e8fa,Porto Alegre,RS,5526b1ae9ab2688cf600783cece249df,credit_card,1,Teclado Mecânico com Switch Vermelho,189.90,Teclado,189.90,2023-03-13
TXN000812,8d0e0879191d761df1fde63cd721065d,Ipatinga,MG,d5991653e037ccb7af6ed7d94246b249,credit_card,1,SSD Externo Portátil 500GB,399.90,Armazenamento,399.90,2023-05-09
TXN000813,6df2b94999796c74e0702053f798341b,Aracaju,SE,3931aaf38ba4cc928100541ff51b82ff,boleto,1,Processador Intel Core i3-12100,849.90,Processador,849.90,2023-03-21
TXN000814,c77755db2f9d45350ac07582e028a66c,Descalvado,SP,3db75f31b76375c502f64d550dcd1166,credit_card,1,Teclado para Programadores,399.90,Teclado,399.90,2022-12-31
TXN000815,805f3b42aea30c38c1625bba4d45b67d,Rio De Janeiro,RJ,8ec2aeacda2a58c1e118e8c1ea90c605,credit_card,1,Kit de Memória RAM 2x16GB DDR4,949.90,Memória RAM,949.90,2022-11-12
TXN000816,f982a8f4e3f5bbdff4419db9d9c1ad93,Resende,RJ,a23331d31bc426296b09f6a373f6aab5,credit_card,1,Monitor Gamer com G-Sync,2199.90,Monitor,2199.90,2023-07-30
TXN000817,2eaddf9433d29f86960d56b390c3f304,Niteroi,RJ,18486698933fbb64af6c0a255f7dd64c,credit_card,1,Gabinete com Espaço para Cable Management,329.90,Gabinete,329.90,2023-08-16
TXN000818,015cd0b039aa3b36cf78f41d8f54e3d0,Petropolis,RJ,656e0eca68dcecf6a31b8ececfabe3e8,boleto,1,Cabo Óptico Toslink,39.90,Cabos e Adaptadores,39.90,2022-08-31
TXN000819,9eb5dbe2b5f217e8a10c5b7e14b90346,Sao Paulo,SP,163da86e86f0089de089399c28c3fcbb,credit_card,1,SSD 8TB NVMe M.2,4599.90,Armazenamento,4599.90,2023-11-29
TXN000820,b9e89508d8538f17ed2c9df1481b570b,Patos De Minas,MG,887c03038c774a15272a3e75ca7b4fa7,boleto,1,Caixa de Som com Bateria,189.90,Headset e Áudio,189.90,2023-09-17
TXN000821,ac20c1e1931e2997f61273ed9bdc337b,Salvador,BA,3dd2a17168ec895c781a9191c1e95ad7,boleto,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2023-11-12
TXN000822,38c9d129dd764b8a38c722b18beb3400,Presidente Janio Quadros,BA,3dd2a17168ec895c781a9191c1e95ad7,boleto,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2023-09-27
TXN000823,461691a7d9d67eeb8392ecc44031fe30,Sao Paulo,SP,a783f0d718c28a1375f64c1dfff1818a,debit_card,1,Mouse Gamer com Ajuste de DPI,179.90,Mouse,179.90,2023-11-25
TXN000824,402d0d7ccf49dc61ac47966f5cc06b70,Campinas,SP,88dd63919fc9ab693803578a04a20209,credit_card,1,Monitor 40 Polegadas Ultrawide,4299.90,Monitor,4299.90,2022-10-22
TXN000825,9374b1da36c7464ff35b853955d3de96,Rio De Janeiro,RJ,e53e557d5a159f5aa2c5e995dfdf244b,credit_card,2,Mouse com Design Simétrico,64.90,Mouse,129.80,2023-10-01
TXN000826,e1de62e03b4caf47d48b2dac7d8b43c4,Santo Andre,SP,3dd2a17168ec895c781a9191c1e95ad7,credit_card,1,Placa de Vídeo RTX 3050 8GB,1499.90,Placa de Vídeo,1499.90,2023-04-03
TXN000827,be7a2a385dd631c877a0b6952eda9398,Sapucaia Do Sul,RS,c629f814c92825a1e5ec157ce8a25bd9,credit_card,1,Processador Intel Core i3-10105,719.90,Processador,719.90,2022-12-19
TXN000828,fee6634d946e08b185a6d0152110f92a,Teotonio Vilela,AL,0780ab4d63c3fa0b95d7f17f66a3444c,credit_card,1,Teclado para Jogos FPS,279.90,Teclado,279.90,2022-11-27
TXN000829,1a00c9e5fa7d0e5678062da4ab3ea4cf,Mogi Mirim,SP,887c03038c774a15272a3e75ca7b4fa7,boleto,1,Caixa de Som com Bateria,189.90,Headset e Áudio,189.90,2023-10-14
TXN000830,04f843a271266e791f33eb73fa352514,Curitiba,PR,d1847c3f994dc0bb4d1248520ecb81f3,boleto,1,Monitor com Brilho 400 nits,1199.90,Monitor,1199.90,2023-08-20
TXN000831,f8155cc5cc62f52e8e74806e535589a7,Vera Cruz,BA,173d5a1b6c4ea4f41aafca840646d240,credit_card,1,Placa de Vídeo RTX 2080 8GB,3599.90,Placa de Vídeo,3599.90,2023-05-21
TXN000832,271868bfc8c00119ae123bf13704679c,Campinas,SP,d04857e7b4b708ee8b8b9921163edba3,boleto,1,Fonte com Proteção OVP,279.90,Fonte de Alimentação,279.90,2023-04-23
TXN000833,1d81df659b4cad7732c33e2c7aa5687a,Glorinha,RS,4b456247c6fd6370f0c01903b0c6d67d,credit_card,1,Placa de Rede PCIe Wi-Fi 6,249.90,Roteadores e Redes,249.90,2022-09-23
TXN000834,1a152f1802f4a2a72173a78dfb44e999,Sao Paulo,SP,cedf309ce95b4a69d153dd219dd1cef8,credit_card,1,Roteador 5G,1499.90,Roteadores e Redes,1499.90,2023-06-10
